taxa,PC1,PC2,PC3
PI507564,-54.7937478803044,20.5159706790361,0.5886540871336
PI507569,-40.9957480866411,15.9171659137455,-3.4544198574773
PI507408,-11.267387358173,28.1817503688528,-13.8427712729454
PI507472,17.2516741964882,-31.9246661513559,-0.512769198395066
PI507493,-55.4210867531842,20.1580895440812,0.712807264216312
PI507672,45.4690031123324,19.1443534016854,-39.749594116901
PI507674,31.4022569683995,-18.7729290916432,-31.1089438033954
PI507675,4.31474793481868,-10.7097477107165,-22.6365180554248
PI507678,50.6778672668816,32.1971314096178,0.735142667304218
PI507681A,29.065036480473,4.17651471851248,-30.9834846270247
PI507685B,49.2050661257506,1.56183453339351,-33.1850025606649
PI507686A,48.6819379933519,-8.09635214532662,-10.1505755703024
PI507686B,23.1169087850935,15.7197741763047,-42.7486766783722
PI507686C,50.6788931448756,8.79803660346962,5.65589585923409
PI507689,49.3952631448973,16.7571737744331,-42.7304137253313
PI507691,31.2250870463393,1.29545091522911,-41.6101212360612
PI507694,49.7447614439244,40.2611964958778,-0.897705080421698
PI507698,22.3596261410822,18.821078885778,-45.380824498434
PI507704A,25.6177676712783,4.42604650524637,-30.7060283231741
PI507709,49.7193072527339,-3.14922801506509,-21.3893806301021
PI507714,23.4680073688077,19.5669056206689,-37.7167765684628
PI509075,-21.8581577957585,18.8282289360883,-9.81394272942144
PI509087,-29.2120135883182,23.2997599133441,-8.91434428891865
PI509107,-33.7193749584904,14.4910981832256,-5.55602127069068
PI511867,39.0044872504659,8.22512986253012,-44.7143297736622
PI511869,32.9809580658722,7.81701898029023,-40.7573008148882
PI512322A,51.4496803763056,-3.62964877570036,18.3921244372332
PI512322B,20.6351288714051,-41.4637754744396,-16.6157490420179
PI512322D,22.4022438451722,-47.8678583883417,-15.9815147399839
PI512323,24.0730826337984,19.3820203152676,-37.2366725886594
PI512324,20.9508972484729,25.6742343096092,-47.9185878227948
PI514671,10.9891801970591,23.8303477911704,-45.8041120408377
PI507679A,38.6365337265099,-15.4840974495855,-25.8592551400549
PI507715A,39.7348818371119,14.2481172556979,-31.8879883194304
PI507718A,-31.4282138868005,7.10507691408672,-8.0160299195931
PI518706C,8.46552942420762,15.4545336719727,-29.63286427777
PI518711,31.5600928799432,1.78208214458673,-30.8526742590031
PI518719,10.2547511484915,-33.5273331548668,-3.54973086168581
PI518754,29.370548437232,17.0458084391642,-24.7337192176707
PI525492,-51.6881740401295,16.8538734581784,1.06921043351947
PI532439,0.943611995486523,14.9036589971317,-28.7901651899092
PI532444B,66.68121228403,-79.5828507310563,-4.2428905026444
PI532455A,-11.1890812547061,-36.5169478717355,19.6233559093543
PI532460B,9.32427126526654,-58.7237674033512,14.7745778007574
PI532465,25.9486146511694,28.8915590044985,7.48210516224515
PI532471,-48.8799926328059,19.4603416020961,-1.20536979333624
PI536547A,-43.9500431537208,13.9009589117347,-2.30166011275791
PI538382,59.0159259083839,-75.5038992532845,-13.4625020305531
PI538387,24.8316051781381,6.72689021133324,-25.2093006615032
PI518718A,17.6058826469601,-35.0569815454907,10.8307824060398
PI518718B,17.8278078001161,-35.1746831276725,10.7275754496954
PI518750,49.3799304570778,27.8727360169632,-21.4826489231848
PI522186,39.3244160050518,-8.09014598581838,-31.7546865144273
PI522188A,49.4170977452534,-20.834816255288,-30.5649772694154
PI532441A,16.46074654218,-15.5178558934622,-29.4847197878822
PI532463B,26.1715158795753,-43.7698457839272,-9.37399850937382
PI538381,-14.2839758641709,-41.0616549933961,27.760013767496
PI538390,-27.8770265221411,6.9031503996314,1.81784312291663
PI538393,28.5204216553625,-0.0541082785282858,-29.9879320855648
PI538395,46.7204004321105,-4.08846130994875,-26.2983738906329
PI538397,30.5673887350398,8.33856834575403,-35.7622172565928
PI538406,-37.6999579660234,16.4365037574724,-8.41117300994697
PI538410B,-55.820924976895,20.4868539097404,3.38145219579611
PI549017,24.082851556605,-20.3521917219073,-5.78468031892024
PI549021A,-11.3315190848553,-5.72055837180211,-3.92977934378748
PI549027A,4.59370331666573,6.76872643705918,-19.8697877616438
PI549029,-3.91924390751072,8.26070477298129,-23.8660824794101
PI549030A,5.26211043003986,-17.0171874581205,-16.0115027208093
PI549030B,11.6577702789216,-18.8745016431614,-16.5619463461155
PI549031,62.5190741252915,-83.8370258366925,-11.6187858465878
PI549040,-7.56787282834456,-9.04313316997563,-8.43866073697788
PI549043,-5.46632259410081,-3.05359538485517,-7.05327898855728
PI549051B,13.1783664010867,12.8833096754185,-30.3921948474883
PI549058,-55.0760914681364,20.05662371423,3.33960860283852
PI549061,-46.6831533316241,16.7739058568302,0.36985752762919
PI549063,-55.4536575413861,18.8917086392187,2.85201426268117
PI549064,-54.3320205437619,19.5242086289689,3.73505836659043
PI549066,-46.7571343819302,15.2259005969002,2.13613556851962
PI549067,-53.9822758249863,20.7966054583588,3.22071811415232
PI549071,-55.8393169390929,13.6317059779274,7.81636991007304
PI549073,34.6409870639601,10.2431232762544,-47.0184779644322
PI549074,21.6384317361667,16.9954942398883,-32.4938196214626
PI549076B,25.4352623278897,12.611163189248,-42.8980418485991
PI549077,27.980506616419,14.8466505834867,-40.0755338870577
PI549078,29.5112115641501,17.4818862862004,-32.5143812157413
PI549080,-7.34344551570969,16.6212100176438,-24.9745415378922
PI556949,55.9883217192099,-88.0821015633502,-17.961314319184
PI556950,10.5323513129484,-26.4092113969481,7.77911527264816
PI561228,-1.11029288252231,9.86591214340629,-23.8120805985782
PI561235,-14.7602215102976,17.2573024421036,-18.4613578481109
PI561237,7.40737320316756,13.9570746344911,-30.308503164398
PI561242,29.3532608039081,9.22860499745399,-38.6352102407029
PI561272,18.2913194628055,22.1884884598403,-46.7561587467944
PI561274,22.0165189919836,20.6523167094044,-39.5422706374014
PI561275,36.6095699244079,13.4158985120715,-40.6939491584776
PI561278A,20.928937302547,26.9267130001584,-43.6086944552992
PI561278B,22.907434336059,25.9533510818602,-43.8559679667433
PI538400,46.7444042360266,5.35806054620786,-33.798749483307
PI567228,16.123737184973,-24.4016622253594,-26.5726563674315
PI567296B,10.9852593122521,-14.750545467863,-17.7016674586954
PI567362B,34.0659406703229,-39.954798878841,-26.3060972505407
PI567363A,26.0502591916408,-31.9140944140638,-10.0124928489115
PI567369A,25.2537343468741,-37.8060363733954,-19.2359042809263
PI567369B,31.8889757203629,-39.031329458459,-17.9221740956936
PI567506,33.3212040122695,-9.83480547462929,-28.1919261540731
PI567452,31.1934643758957,-39.8875907969786,-15.0205982001588
PI567473C,32.6533490923269,-14.0370333188758,-25.1521245279155
PI567514B,36.9625022176007,-59.6469037039048,-7.2905656017747
PI567515,20.7779787709672,-54.7553876873114,0.157731579847829
PI567580B,-0.0715871053205576,-22.2377192260596,-0.49497611289176
PI567599,3.32388414181141,-26.1262517697272,-1.68904193618696
PI567610A,-3.491190697103,-38.9941976207742,8.48774496747504
PI567650C,18.4657700268456,-60.6746914512737,7.89965674526643
PI567653,-1.76090096523847,-39.0852647954208,15.8908875932495
PI567654,29.4348532015206,-65.2522155366955,-8.67648953539116
PI567717B,8.84547802692104,-49.5043398880612,14.3078637036885
PI578395,24.0207261447794,28.6347437163074,-45.1737168075447
PI588015A,-2.53208135314509,-29.768457833915,7.27075697837275
PI592918,10.1969162412656,18.4304226264419,-34.7907011710296
PI593939,27.789204089678,10.1456456696154,-39.8021557325632
PI593942,11.8572005183042,18.6902143971715,-26.9881481016669
PI588033D,-5.70618050089182,-32.7432124571951,22.791637744974
PI588052B,-8.23261458051042,-38.4949717520791,19.1259779486695
PI592950,0.281801482912256,-38.4360645503848,15.4179117876591
PI593951,14.5109953732817,28.0815548882243,-25.2090949521288
PI593953,21.5969380176375,25.9210591516878,-20.0132087019977
PI593956E,19.8687231197662,17.4506062477342,-31.4220535382613
PI593958,22.2110852543965,0.499062526500132,-21.4952936212606
PI593959,28.7723879515695,21.8296491052009,-21.9691252080943
PI593960,25.1480573848802,4.6225615132208,-27.7196900776104
PI593961,34.5137749184122,12.8708091216798,-29.5317536272939
PI594280B,-24.941511503685,4.19733239677412,-6.50586428142338
PI594398A,8.12708361144473,-38.7318924075093,14.5608103101495
PI594399A,11.545227247876,-39.8191886080379,17.3576795199146
PI594404,-5.4044907503841,-39.6995064985801,23.5244261473641
PI594578,-8.93491617942395,-50.0757333229748,21.8478578549703
PI594625,-7.64942787630718,-35.0839790329241,9.93777433239434
PI594635B,-3.99455377182356,-42.7057123113146,16.480513608596
PI594804,-6.35350782060929,-26.8624531363647,6.55594299767212
PI594593,-3.45691488857472,-43.6561085520797,12.2966371384905
PI594601,-12.8378220475795,-35.5169532060123,17.4323703192325
PI594604,-11.4525518560925,-35.3522332701018,20.7436227995847
PI594606,-10.1474499488449,-34.3113049460075,16.7359033142154
PI594778,-7.79704039940499,-20.0850385700406,11.090358693692
PI594900B,-6.68166907801696,-34.9803007658694,14.1189580571888
PI597432,15.0985594194658,11.5340493290741,-37.8436130358473
PI597435,28.9499962152446,6.73658890715019,-31.7187640576375
PI597443,18.5189321942539,19.5629257178784,-39.8298076085378
PI597487,-55.1163808684979,14.0159845384242,7.71213651935039
PI603293A,39.9283925874404,9.84290544436804,-44.1336334882637
PI603323,50.2751854655936,1.18489568668859,-36.3224904524641
PI603334,8.41373046438125,30.040997621906,-45.3507347908621
PI603350,24.5851304703785,10.7367838209796,-39.1707480895907
PI603367,17.1224558631827,22.5567390155733,-30.2882926298101
PI603373,18.8923237362642,-5.42301153669677,-32.7386804467615
PI603378B,7.25043400709979,13.9002739758712,-24.0711213811837
PI603430B,25.5597189012215,-17.3071521928014,-22.274563430114
PI603594,-7.50379153786803,-39.3903839082485,24.9404101141638
PI612708A,21.5687576926517,14.1082614983757,-29.6883511209824
PI612724,24.6074867138454,11.3218391405143,-24.8362034208772
PI123439,1.3824589570002,-31.762291922498,6.44267312986133
PI166141,-0.953928658555458,-34.8066154813184,17.2015343784891
PI170886,6.24433500137888,-4.93105369147587,-12.9182750585229
PI174861,40.5490528591807,-62.4118258134301,-9.97690616456463
PI174862,28.9835159707945,-43.8303822649466,-2.50268035339753
PI174854,41.249889652177,-62.5192323247546,-11.7008496347228
PI192867,-6.97560234734809,-41.710341912767,14.9551960729329
PI200506,-48.5914133855432,11.0435766219771,7.8512027045522
PI200527,-49.7401670173195,11.6751911956595,8.27565039834714
PI205915,-11.1569374726287,-33.1569175888331,10.6403105796263
PI203399,-22.9672770981793,-12.2548794926956,16.8671696757151
PI253657,6.68494965717497,-60.201647764176,26.1074897421582
PI269518B,42.4637889862189,-61.3887313013674,-7.61024422970986
PI269518C,37.2141634752435,-57.6178378682021,-8.38860883689149
PI253662,-12.4725523155211,-44.674284052403,31.6171636888544
PI263044,-3.33310727023757,-49.3256042631504,26.2461857247501
PI315701,57.377258629493,-77.1759319047073,-13.2051546043714
PI319526,-24.5202683931862,-14.8293159117834,14.2928722115737
PI322689,9.96356633973219,3.31747442987266,7.06619975799045
PI323564,-0.156055011545169,-41.943531905998,13.7874715514583
PI323572,40.428092687362,-62.8500911863969,-9.22995547531502
PI279081,9.60993170445843,-1.95877920604153,-15.8228878274676
PI319533,-2.03903875608127,-41.7102702709168,22.8418479506847
PI346300,2.40879113314852,-41.0377023182483,30.2989770094148
PI374219,13.2927607469397,1.07419224986088,12.9000410340161
PI376845,-45.1078071262732,8.48340448986601,12.8929181015667
PI377576,-36.6089053001318,2.8671435564816,5.16414289441855
PI341264,-46.9132358937539,7.07883363537367,6.58437739421664
PI374162,-3.3232283459927,-40.6655625493636,17.6480512289112
PI378693A,-9.26715906202421,-18.6076589713657,4.07767329928223
PI393549,3.5288557637483,-42.640183302602,13.9440385329532
PI398896,-25.7189170350283,3.14082728632984,1.30827614752125
PI408061,-23.8052960646969,11.3872492117827,-0.646135548599407
PI407941A,-36.6535395829072,13.88251210748,-8.63925549819133
PI416803,-20.6374603770123,16.0850579600385,8.47050577664642
PI416935,-48.0622630462047,8.68847272013208,11.7611383770264
PI417038,-52.2411128255195,16.6496379315791,4.66590168355677
PI417039,-49.6279016209092,9.3967743640696,9.32603063189598
PI417068,-53.4360727397149,16.814898030395,2.61421246976899
PI417081,-35.0878173855385,8.80412083160045,-2.75179626857988
PI417116,-49.2380409544028,7.37411005805454,11.012886717649
PI417126,-43.4026015172684,15.4477470098512,3.29960580896978
PI417097,-55.3725631685835,16.7630383359411,4.81026014192084
PI417113,-51.2934357992882,13.8288131259889,8.88529543078904
PI417135B,-17.3896722548471,-21.1261129885683,9.14762893208187
PI417280,-50.8964154952852,15.6464720464416,0.454153956013665
PI417313,-36.1225983212514,-8.88926978981169,16.2876989743419
PI417320,-52.9523964996649,16.748064124504,2.28391916266859
PI417396,-44.0317685671872,7.8799373240292,5.97949485028896
PI417402,-53.5845325292725,19.8523316770566,3.10894838622295
PI417484,-50.6680982789988,17.9556300149952,4.22654693938065
PI417423,-47.6385581124224,15.5302447777781,0.78349369328804
PI417569,-28.201277692212,-4.80366840277562,16.1243611367859
PI423807,-31.2606546641308,13.2958796478353,-5.39541562146122
PI423822,-33.2830885059835,15.2461338309139,-8.02538748285779
PI423824,-28.9033762947667,4.14280102428525,1.63193022092114
PI423831,-26.6196053443238,11.0965790025365,-9.53204025026957
PI423837B,-32.0643597948387,3.34874780049726,8.12447721448707
PI423875,-40.5242235847494,14.0991379507019,3.12443978987831
PI423900,-13.5568681274325,9.51501983171549,-6.13866612765235
PI423904,-49.1331583874128,8.90460616896251,7.99555714335509
PI423905,-49.7767986251478,11.0808168218572,7.81445878208457
PI423913,-19.7863090455531,-5.65653380989092,20.0481652992404
PI423918,-49.2599081242466,11.4892245064377,9.85248891134552
PI423957,-43.0504694960154,7.97236663418255,9.75074283141501
PI424131,1.66496097507678,-14.4094323415887,17.3012908698797
PI424137A,-28.4151331604093,2.93414077880675,-0.349656571441169
PI424137B,-13.0164442490597,-2.15931319681817,-2.65603824061183
PI423908,-40.9037653442153,16.4856650760399,-0.0278991798150561
PI424251B,-33.8070141710026,18.0354510203019,-7.46687760938988
PI424560,-31.8804637396884,5.62307809058138,0.136111275913327
PI424589,-38.1386108967593,19.3599315175125,-6.61514896811173
PI424591,-24.7056357606226,13.6086480957756,3.73649086672765
PI424603,-25.2095768064441,6.99224718836673,-2.49430167876912
PI424605B,-31.910915901859,12.1182502155829,1.8127190951119
PI424616,-34.5039356706079,19.2522120290392,-8.77957683288129
PI427241,45.2330839912518,-62.6998709899625,-13.2519596011505
PI429328,-6.81770843816092,-31.3362232616403,4.78556526433682
PI429329,-6.72073933807718,-38.3808476567548,11.2737684751968
PI437126C,-4.9636774657417,-18.7398911636721,-12.6777410649595
PI437708,57.3626973473982,-77.4266299477503,-13.1037412351186
PI438278,-50.784673665128,11.0340278877346,8.49696265529391
PI438282B,27.1477250060949,-50.4235329192407,-2.09295080655545
PI438294,-23.0503369236339,4.57957291457537,9.29218409801639
PI438297,-21.2948290857217,14.9834463829827,-1.13603669903411
PI438302B,4.33779841759293,7.4819484598248,5.24654122135353
PI438342,58.5699776924048,-83.1128096654021,-4.96754469517462
PI438343,33.3059370394801,-16.9626984265156,-17.4419144816241
PI438344,2.1120817688673,-2.94414195420006,-19.0304803787912
PI437562,16.3073505156178,-66.8338836256725,7.54232697815821
PI437586B,-35.0298440660394,-5.44363381008461,5.897308679771
PI437726,3.54977400832125,-2.05406220388662,17.1866280819076
PI441353,-8.78858156129425,-33.7737854667876,10.3068613542241
PI441355,-0.714680569738186,-39.1478125058792,11.9706979725423
PI441378,-11.6861225200424,-37.4562468880728,11.3928544222914
PI458033,-40.6671753641459,11.3515371400098,0.243911997720866
PI458044,-33.6541354937539,21.2339204707918,-10.611932350171
PI458048,-38.1091462177578,22.24660190866,-8.40033163411744
PI458059,-39.2947853107802,24.3424642381751,-9.51151289389468
PI458073,-38.0806462481419,12.8211104622714,-3.44800642486026
PI458076,-33.2131233354274,12.447403268572,-1.27866174628033
PI458083,-40.3710519113426,20.0996185314913,-6.89351360003053
PI458093,-29.2010869219644,5.62487883422971,-12.7498402603679
PI458094,-35.3588450610031,19.4560059698513,-6.73492730871621
